Kp,Ki,Kd,TSE,Plot Filename
1.3,0.55,0.8,2.1411981348954447,
1.3,1.21,0.8,2.141337573095209,
1.3,0.99,0.8,2.1417339368739867,
1.3,1.1,0.8,2.141833184109501,
1.3,0.44,0.8,2.142401836227185,
1.3,0.0,0.8,2.1437180863457916,
1.2,0.22,0.9,2.162892566019816,
1.9,0.11,0.2,2.1662722456621784,
1.5,0.11,0.5,2.174644218523508,
1.4,0.11,0.6,2.1755526537443406,
1.9,0.22,0.2,2.17565225892674,
1.9,0.33,0.2,2.186295646346676,
1.6,0.11,0.4,2.1916203102667806,
1.9,0.44,0.2,2.1921450394378086,
1.3,0.11,0.7,2.194078310285689,
1.9,0.55,0.2,2.1945262383906052,
1.9,1.98,0.2,2.1952095955830675,
1.9,1.87,0.2,2.195230704364837,
1.9,1.76,0.2,2.195251570819613,
1.9,0.66,0.2,2.195267716715276,
1.9,1.65,0.2,2.195272325813546,
1.9,1.54,0.2,2.1952932782145447,
1.9,1.43,0.2,2.195314655712889,
1.9,1.32,0.2,2.1953362083804575,
1.9,1.21,0.2,2.195357155165323,
1.9,1.1,0.2,2.1953771681187333,
1.9,0.99,0.2,2.1953980087073646,
1.9,0.88,0.2,2.195420680189942,
1.9,0.77,0.2,2.195421168127057,
1.9,0.0,0.2,2.1955897189314197,
1.2,0.33,0.9,2.1967423058800426,
1.2,0.66,0.9,2.1974593867362957,
1.2,0.77,0.9,2.198129225958417,
1.5,0.22,0.5,2.1985989029709474,
1.2,1.54,0.9,2.1988126649431567,
1.2,1.65,0.9,2.1990914851796552,
1.2,1.43,0.9,2.1992165362187586,
1.2,1.76,0.9,2.199806203337019,
1.2,0.55,0.9,2.200011077027816,
1.2,1.32,0.9,2.2002805729740627,
1.2,0.88,0.9,2.2003575324686904,
1.2,1.87,0.9,2.200607593787674,
1.2,1.98,0.9,2.201190036476325,
1.2,1.21,0.9,2.2016033863910094,
1.2,0.99,0.9,2.202108471760941,
1.2,1.1,0.9,2.202459152286729,
1.2,0.44,0.9,2.2034149842111046,
1.4,0.22,0.6,2.2062024627088324,
1.2,0.0,0.9,2.206212615563261,
1.6,0.22,0.4,2.210461427150127,
1.5,0.33,0.5,2.2173439719855064,
1.5,0.44,0.5,2.224149669810479,
1.5,1.98,0.5,2.224500835129838,
1.5,1.87,0.5,2.2245689552802044,
1.5,1.76,0.5,2.2246091231571374,
1.5,1.65,0.5,2.224622173950347,
1.5,1.54,0.5,2.224625666263555,
1.5,1.43,0.5,2.2246494169141138,
1.5,1.32,0.5,2.2247193575374533,
1.5,1.21,0.5,2.224833876965588,
1.5,0.77,0.5,2.224847897812367,
1.5,0.88,0.5,2.2249227822873077,
1.5,1.1,0.5,2.224947799174457,
1.5,0.66,0.5,2.2249764975275594,
1.5,0.99,0.5,2.22498852712748,
1.5,0.55,0.5,2.225233748680108,
1.5,0.0,0.5,2.2255605585046996,
1.6,0.33,0.4,2.2265024070363046,
1.7,0.11,0.3,2.227574338415082,
1.4,0.33,0.6,2.228294942410867,
1.2,0.11,0.8,2.230916293441875,
1.6,0.44,0.4,2.2331409239173197,
1.3,0.22,0.7,2.2335621840684885,
1.6,1.98,0.4,2.2343123998051384,
1.6,1.87,0.4,2.234362226915055,
1.6,1.76,0.4,2.2344036138741825,
1.6,1.65,0.4,2.2344357116109057,
1.6,1.54,0.4,2.2344638091052396,
1.6,1.43,0.4,2.2344981742490626,
1.4,1.43,0.6,2.2345465144001655,
1.6,1.32,0.4,2.2345478961960414,
1.4,1.54,0.6,2.2345528066736535,
1.4,1.98,0.6,2.2346056724992733,
1.6,1.21,0.4,2.234611335939345,
1.4,1.65,0.6,2.2346243169036204,
1.4,1.32,0.6,2.2346642193648596,
1.6,1.1,0.4,2.234670227639946,
1.4,0.77,0.6,2.2346782543386468,
1.4,1.87,0.6,2.2346843152564384,
1.4,1.76,0.6,2.234685728487793,
1.6,0.88,0.4,2.2346970453122537,
1.6,0.99,0.4,2.2346990902972563,
1.4,0.66,0.6,2.2347049668192933,
1.6,0.77,0.4,2.234720746359392,
1.6,0.55,0.4,2.2347618556920223,
1.6,0.66,0.4,2.234829915516013,
1.4,1.21,0.6,2.2348969701673087,
1.4,0.88,0.6,2.2350023986765004,
1.4,0.44,0.6,2.2350829274162294,
1.6,0.0,0.4,2.2351230209105153,
1.4,1.1,0.6,2.235136094332483,
1.4,0.99,0.6,2.2352068881286935,
1.4,0.55,0.6,2.235347791756814,
1.4,0.0,0.6,2.2360558991590227,
1.7,0.22,0.3,2.242475170024567,
1.7,0.33,0.3,2.256296364972821,
1.3,0.33,0.7,2.2598838602955236,
1.7,0.44,0.3,2.262661917732453,
1.3,0.66,0.7,2.264221451866423,
1.3,1.43,0.7,2.2644961476565153,
1.3,0.77,0.7,2.26451376900258,
1.3,1.54,0.7,2.2645368248527835,
1.7,1.98,0.3,2.264582086910309,
1.7,1.87,0.3,2.2646175135379996,
1.7,0.55,0.3,2.2646337342621305,
1.7,1.76,0.3,2.2646507734798513,
1.7,1.65,0.3,2.264681518628522,
1.7,1.54,0.3,2.264711302065371,
1.7,1.43,0.3,2.2647431707139325,
1.3,1.32,0.7,2.264752140167114,
1.3,1.65,0.7,2.264768095063938,
1.7,1.32,0.3,2.2647794386858386,
1.7,1.21,0.3,2.264818437387439,
1.7,1.1,0.3,2.2648534284587356,
1.7,0.99,0.3,2.264878420811955,
1.7,0.88,0.3,2.264901277594422,
1.7,0.77,0.3,2.2649451479729334,
1.7,0.66,0.3,2.264975752820177,
1.3,1.76,0.7,2.2650256016000085,
1.3,1.98,0.7,2.2651427111881177,
1.3,1.87,0.7,2.2651720204737704,
1.7,0.0,0.3,2.2651940316622743,
1.3,1.21,0.7,2.2652556828116994,
1.3,0.55,0.7,2.2653428461630214,
1.3,0.88,0.7,2.2653701094353678,
1.3,1.1,0.7,2.265754233148614,
1.3,0.99,0.7,2.265872027407294,
1.3,0.44,0.7,2.2663464567410965,
1.3,0.0,0.7,2.267355528756865,
1.2,0.22,0.8,2.282124228264065,
1.8,0.11,0.2,2.2845714331744,
1.1,0.11,0.9,2.2896922299881766,
1.8,0.22,0.2,2.2964079958385923,
1.8,0.33,0.2,2.3083834829417444,
1.2,0.33,0.8,2.313929552819231,
1.8,0.44,0.2,2.3144197082543885,
1.2,0.66,0.8,2.3147800896387345,
1.2,0.77,0.8,2.3157313880016988,
1.2,1.54,0.8,2.3159483179081612,
1.2,1.43,0.8,2.315952515793705,
1.2,1.65,0.8,2.3164304902771375,
1.2,0.55,0.8,2.316572975550871,
1.2,1.32,0.8,2.3165843174967073,
1.8,0.55,0.2,2.3166144957568653,
1.8,1.98,0.2,2.3169978062562913,
1.8,1.87,0.2,2.317021633244781,
1.8,1.76,0.2,2.3170449831769986,
1.8,1.65,0.2,2.3170678298695493,
1.8,1.54,0.2,2.3170906272894034,
1.2,1.76,0.8,2.3170927220221986,
1.8,1.43,0.2,2.3171140953860565,
1.8,1.32,0.2,2.3171384826087817,
1.8,1.21,0.2,2.317162779982542,
1.8,0.66,0.2,2.3171829064176785,
1.8,1.1,0.2,2.317185212706268,
1.8,0.99,0.2,2.3172062303630003,
1.8,0.88,0.2,2.3172309780435025,
1.8,0.77,0.2,2.3172543217518955,
1.8,0.0,0.2,2.3174219144620976,
1.2,0.88,0.8,2.317625511851812,
1.2,1.87,0.8,2.3176284172553423,
1.2,1.21,0.8,2.317661227743254,
1.2,1.98,0.8,2.317840703813862,
1.2,1.1,0.8,2.3186310793133624,
1.2,0.99,0.8,2.3187617441393664,
1.2,0.44,0.8,2.319582414111746,
1.2,0.0,0.8,2.3217764101532805,
1.4,0.11,0.5,2.3254178588484793,
1.5,0.11,0.4,2.3341864137750634,
1.3,0.11,0.6,2.336793989649816,
1.4,0.22,0.5,2.355987405780651,
1.1,0.22,0.9,2.356501062304359,
1.5,0.22,0.4,2.3580851675219194,
1.6,0.11,0.3,2.3639534244899925,
1.9,0.11,0.1,2.3659559704504503,
1.2,0.11,0.7,2.36833994435859,
1.9,0.22,0.1,2.3753882018344212,
1.5,0.33,0.4,2.3761044377938734,
1.3,0.22,0.6,2.376207217964776,
1.4,0.33,0.5,2.3770703123960217,
1.5,0.44,0.4,2.382546412036569,
1.6,0.22,0.3,2.3827706019463375,
1.4,1.98,0.5,2.382974090883172,
1.5,1.98,0.4,2.382978028514911,
1.5,1.87,0.4,2.383044937286384,
1.4,1.87,0.5,2.383079303774778,
1.4,1.43,0.5,2.383088091467124,
1.5,1.76,0.4,2.383098753964389,
1.4,1.54,0.5,2.383106657096611,
1.5,1.65,0.4,2.383133389452312,
1.4,1.76,0.5,2.383137699242533,
1.4,1.65,0.5,2.383139892809529,
1.4,1.32,0.5,2.3831415962922238,
1.5,1.54,0.4,2.3831535084537325,
1.5,1.43,0.4,2.383175918453301,
1.5,1.32,0.4,2.3832219799788072,
1.4,1.21,0.5,2.3832903544068222,
1.4,0.77,0.5,2.3832918702101282,
1.4,0.66,0.5,2.3832945338420233,
1.5,1.21,0.4,2.383300723740923,
1.5,1.1,0.4,2.3833913943811535,
1.5,0.77,0.4,2.383393736876015,
1.4,0.44,0.5,2.3833996449082973,
1.5,0.88,0.4,2.3834277535612824,
1.5,0.99,0.4,2.3834451860686254,
1.4,1.1,0.5,2.383482493471766,
1.5,0.66,0.4,2.3834923967927697,
1.4,0.88,0.5,2.3835057453745065,
1.4,0.99,0.5,2.3835919594635415,
1.5,0.55,0.4,2.3836459840439734,
1.4,0.55,0.5,2.383755522610728,
1.5,0.0,0.4,2.383932295158556,
1.4,0.0,0.5,2.3842903689315573,
1.9,0.33,0.1,2.3858133533283925,
1.1,0.66,0.9,2.390648141558708,
1.9,0.44,0.1,2.391494857890629,
1.1,0.77,0.9,2.392708113943345,
1.1,1.54,0.9,2.3932631811392424,
1.1,0.55,0.9,2.3935530776191567,
1.1,1.43,0.9,2.393615788540891,
1.9,0.55,0.1,2.3938222752256677,
1.1,1.65,0.9,2.3939877123333178,
1.9,0.66,0.1,2.394573990724923,
1.9,1.98,0.1,2.394646804845635,
1.9,1.87,0.1,2.3946593589459133,
1.9,1.76,0.1,2.3946718303390964,
1.9,1.65,0.1,2.3946842478368437,
1.9,1.54,0.1,2.3946967215648187,
1.9,1.43,0.1,2.3947093425473955,
1.9,1.32,0.1,2.3947220056769964,
1.9,1.21,0.1,2.3947344060450266,
1.9,1.1,0.1,2.394746566178161,
1.9,0.77,0.1,2.3947523132497883,
1.9,0.99,0.1,2.394759374712521,
1.9,0.88,0.1,2.394770696281658,
1.9,0.0,0.1,2.3948724184955075,
1.1,1.32,0.9,2.395132995107723,
1.1,1.76,0.9,2.3953127253238033,
1.1,0.33,0.9,2.3956446125498636,
1.1,0.88,0.9,2.3964783059498656,
1.1,1.87,0.9,2.3966520333438956,
1.1,1.21,0.9,2.3972949452116272,
1.1,1.98,0.9,2.397534969853989,
1.6,0.33,0.3,2.3982846364463533,
1.1,0.99,0.9,2.3989226947513504,
1.1,1.1,0.9,2.398988728573809,
1.1,0.44,0.9,2.3997818134683575,
1.3,0.33,0.6,2.401108616000705,
1.6,0.44,0.3,2.4046312393737894,
1.3,0.66,0.6,2.405417953537569,
1.3,1.43,0.6,2.4055363246824935,
1.1,0.0,0.9,2.4055527818910556,
1.3,1.32,0.6,2.4056242783262567,
1.3,1.54,0.6,2.4056483582577455,
1.3,0.77,0.6,2.405740190770291,
1.3,1.98,0.6,2.405805731747559,
1.3,1.65,0.6,2.4058320335162815,
1.6,1.98,0.3,2.4058973595908903,
1.6,1.87,0.3,2.40594031978557,
1.3,1.21,0.6,2.4059479621122555,
1.3,1.87,0.6,2.4059493633750977,
1.3,1.76,0.6,2.405957079791833,
1.6,1.76,0.3,2.4059802154496492,
1.6,1.65,0.3,2.4060147720412104,
1.6,1.54,0.3,2.4060450009383314,
1.6,1.43,0.3,2.4060759463635533,
1.6,1.32,0.3,2.406114099673351,
1.6,1.21,0.3,2.4061612763617437,
1.3,0.55,0.6,2.4062044835575636,
1.6,1.1,0.3,2.4062088053747037,
1.6,0.55,0.3,2.4062300786456565,
1.6,0.99,0.3,2.406240764164499,
1.6,0.88,0.3,2.4062541945022646,
1.6,0.77,0.3,2.406283782926423,
1.6,0.66,0.3,2.40635979360081,
1.3,0.88,0.6,2.4063629548993615,
1.3,1.1,0.6,2.4063719574311437,
1.6,0.0,0.3,2.406596549850988,
1.3,0.99,0.6,2.4066015433789136,
1.3,0.44,0.6,2.4069764911392557,
1.3,0.0,0.6,2.4077585516010664,
1.7,0.11,0.2,2.4166148018690135,
1.2,0.22,0.7,2.4195768220049976,
1.1,0.11,0.8,2.421068062996415,
1.7,0.22,0.2,2.431520517102424,
1.7,0.33,0.2,2.444956134613578,
1.2,0.33,0.7,2.4493612360683583,
1.2,0.66,0.7,2.450500879352601,
1.7,0.44,0.2,2.4510862936031677,
1.2,1.43,0.7,2.451280799474684,
1.2,1.54,0.7,2.451524762923716,
1.2,1.32,0.7,2.45152942231349,
1.2,0.77,0.7,2.451545874503854,
1.2,0.55,0.7,2.4516606227299427,
1.2,1.65,0.7,2.4520252448430138,
1.2,1.21,0.7,2.4522783221910163,
1.2,1.76,0.7,2.4524916055527046,
1.2,1.98,0.7,2.452614168611346,
1.2,1.87,0.7,2.4527123778143145,
1.2,0.88,0.7,2.4530189470836032,
1.7,0.55,0.2,2.453019067256173,
1.7,1.98,0.2,2.4531101640167274,
1.7,1.87,0.2,2.453137554592888,
1.7,1.76,0.2,2.453164293091808,
1.2,1.1,0.7,2.4531838553785024,
1.7,1.65,0.2,2.4531898271507235,
1.7,1.54,0.2,2.453214483275575,
1.7,1.43,0.2,2.453239617900886,
1.7,1.32,0.2,2.453266688307187,
1.7,1.21,0.2,2.4532953535195836,
1.7,1.1,0.2,2.4533223685770484,
1.7,0.99,0.2,2.453344578020986,
1.7,0.88,0.2,2.4533667764493643,
1.7,0.66,0.2,2.4533983788584304,
1.7,0.77,0.2,2.4534001373159176,
1.7,0.0,0.2,2.45358732869265,
1.2,0.99,0.7,2.453614785744712,
1.2,0.44,0.7,2.4541996891140463,
1.2,0.0,0.7,2.455890367183982,
1.1,0.22,0.8,2.488206110755327,
1.8,0.11,0.1,2.4954292218460785,
1.4,0.11,0.4,2.4966965393250447,
1.3,0.11,0.5,2.4987115912055846,
1.0,0.11,0.9,2.4989024590978226,
1.8,0.22,0.1,2.50729318937866,
1.5,0.11,0.3,2.518233334709407,
1.8,0.33,0.1,2.518985209074819,
1.1,0.66,0.8,2.520259899798077,
1.1,0.55,0.8,2.521979856144149,
1.1,1.43,0.8,2.5223076244845655,
1.1,1.54,0.8,2.5225920060654974,
1.1,0.77,0.8,2.52263928141043,
1.1,1.32,0.8,2.523085542677033,
1.1,1.65,0.8,2.5235986162279085,
1.2,0.11,0.6,2.523762934540703,
1.1,0.33,0.8,2.524450899586562,
1.1,1.21,0.8,2.5247667149502564,
1.1,1.76,0.8,2.5247767153664893,
1.8,0.44,0.1,2.5248315300620154,
1.1,1.87,0.8,2.52563170383997,
1.1,0.88,0.8,2.5257652822233,
1.1,1.98,0.8,2.5258849920170414,
1.1,1.1,0.8,2.5265490133066493,
1.8,0.55,0.1,2.5269815064654915,
1.4,0.22,0.4,2.527089641477893,
1.1,0.99,0.8,2.5271994650363294,
1.1,0.44,0.8,2.5273793552489296,
1.8,1.98,0.1,2.5275286462386486,
1.8,1.87,0.1,2.527542756399791,
1.8,1.76,0.1,2.5275567332582543,
1.8,1.65,0.1,2.527570507414209,
1.8,0.66,0.1,2.5275724890026634,
1.8,1.54,0.1,2.527584206907889,
1.8,1.43,0.1,2.527598119888856,
1.8,1.32,0.1,2.527612380830252,
1.8,1.21,0.1,2.527626577380939,
1.8,1.1,0.1,2.52764000763006,
1.8,0.99,0.1,2.527653237247195,
1.8,0.88,0.1,2.5276683373858204,
1.8,0.77,0.1,2.527673585158696,
1.8,0.0,0.1,2.5277803055581627,
1.1,0.0,0.8,2.5322037070700403,
1.3,0.22,0.5,2.53789240452609,
1.5,0.22,0.3,2.5420194069258226,
1.4,0.33,0.4,2.547205954386102,
1.4,1.98,0.4,2.55282938437978,
1.4,1.87,0.4,2.5529257929643623,
1.4,1.76,0.4,2.553004915490625,
1.4,1.65,0.4,2.5530487804488815,
1.4,1.43,0.4,2.553051588828334,
1.4,1.54,0.4,2.5530563841413465,
1.4,1.32,0.4,2.5530763543510537,
1.4,0.44,0.4,2.553148808411902,
1.4,1.21,0.4,2.5531641318917844,
1.4,0.77,0.4,2.553278716215488,
1.4,0.66,0.4,2.5532824373330514,
1.4,1.1,0.4,2.553302142122503,
1.4,0.88,0.4,2.553400262982072,
1.4,0.99,0.4,2.553412895403588,
1.4,0.55,0.4,2.553601581837238,
1.4,0.0,0.4,2.554000069685794,
1.5,0.33,0.3,2.5593452133187524,
1.3,0.33,0.5,2.5614283132235904,
1.6,0.11,0.2,2.5649608765616287,
1.5,0.44,0.3,2.5654712726959383,
1.3,1.98,0.5,2.5656895067357337,
1.3,0.66,0.5,2.5657506300719377,
1.3,1.32,0.5,2.5657592619717997,
1.3,1.43,0.5,2.5657647757612647,
1.3,1.87,0.5,2.5658654285162767,
1.3,1.54,0.5,2.565870526378854,
1.3,1.21,0.5,2.565932514846862,
1.3,1.65,0.5,2.5659643421696763,
1.3,1.76,0.5,2.56596834891169,
1.5,1.98,0.3,2.566036539108675,
1.3,0.77,0.5,2.5660366926690688,
1.5,1.87,0.3,2.5660908098240487,
1.5,1.76,0.3,2.5661421793290997,
1.5,1.65,0.3,2.5661840883987956,
1.5,1.54,0.3,2.5662146935996333,
1.5,1.43,0.3,2.566240517854181,
1.3,1.1,0.5,2.5662443430234463,
1.5,1.32,0.3,2.56627489137783,
1.3,0.55,0.5,2.5662845417218985,
1.5,1.21,0.3,2.5663284613468966,
1.5,1.1,0.3,2.5663950559936834,
1.3,0.88,0.5,2.5664412359919475,
1.5,0.99,0.3,2.5664463300342484,
1.5,0.77,0.3,2.5664500541575648,
1.5,0.88,0.3,2.5664551561016706,
1.3,0.99,0.5,2.566498401697106,
1.5,0.66,0.3,2.5665274952990877,
1.5,0.55,0.3,2.5665944416496727,
1.3,0.44,0.5,2.5668172834030765,
1.5,0.0,0.3,2.5668527632575033,
1.3,0.0,0.5,2.5674401605844954,
1.1,0.11,0.7,2.5722651665081258,
1.2,0.22,0.6,2.574760781568972,
1.6,0.22,0.2,2.5837206848895327,
1.0,0.22,0.9,2.587463562016264,
1.6,0.33,0.2,2.5987318255197325,
1.2,0.33,0.6,2.6025863622663294,
1.2,0.66,0.6,2.604090692169646,
1.2,1.32,0.6,2.6045959514593604,
1.2,1.43,0.6,2.604617400407335,
1.2,0.55,0.6,2.604764986934662,
1.6,0.44,0.2,2.6048200116001663,
1.2,1.54,0.6,2.604942616424361,
1.2,1.21,0.6,2.605015409819298,
1.2,0.77,0.6,2.6050749785080813,
1.2,1.98,0.6,2.605205300131294,
1.2,1.65,0.6,2.6053187734917995,
1.2,1.87,0.6,2.6054828524566784,
1.2,1.76,0.6,2.60553068741832,
1.9,0.11,0.0,2.605559641996009,
1.2,1.1,0.6,2.605734148317683,
1.2,0.88,0.6,2.606106275371065,
1.6,1.98,0.2,2.606230326665468,
1.6,1.87,0.2,2.6062624102800496,
1.2,0.99,0.6,2.606286194376035,
1.6,1.76,0.2,2.6062941147007668,
1.6,1.65,0.2,2.606323689284689,
1.6,1.54,0.2,2.6063505611193296,
1.6,1.43,0.2,2.606376482097993,
1.6,1.32,0.2,2.606404986419036,
1.6,0.55,0.2,2.6064063367859904,
1.6,1.21,0.2,2.6064382355998803,
1.6,1.1,0.2,2.6064728148153025,
1.6,0.99,0.2,2.606500101095293,
1.6,0.88,0.2,2.6065179568036245,
1.6,0.77,0.2,2.6065465458630044,
1.6,0.66,0.2,2.60659198316042,
1.6,0.0,0.2,2.6067734401011404,
1.2,0.44,0.6,2.6068046494057047,
1.2,0.0,0.6,2.6080779897017887,
1.9,0.22,0.0,2.615035904760754,
1.0,0.66,0.9,2.6194081292780163,
1.0,0.55,0.9,2.6222591710537952,
1.0,1.54,0.9,2.6238368671685834,
1.0,0.77,0.9,2.6239192025935094,
1.0,1.43,0.9,2.6239690494540824,
1.9,0.33,0.0,2.6252529170842918,
1.0,1.65,0.9,2.6253819913027034,
1.0,1.32,0.9,2.6260944117237677,
1.0,1.76,0.9,2.6277321454900306,
1.0,1.21,0.9,2.6295675442426725,
1.0,1.87,0.9,2.62991958256481,
1.0,0.88,0.9,2.630036362034432,
1.9,0.44,0.0,2.63078203956952,
1.0,1.98,0.9,2.631225774252101,
1.0,0.44,0.9,2.6323709938820494,
1.0,0.33,0.9,2.6326163994717744,
1.0,1.1,0.9,2.632704366428341,
1.9,0.55,0.0,2.6330653990916035,
1.0,0.99,0.9,2.6333242247273274,
1.9,0.66,0.0,2.6338313079185367,
1.9,0.77,0.0,2.634036848104185,
1.9,0.88,0.0,2.634077428500876,
1.9,0.0,0.0,2.6340813246318313,
1.9,1.1,0.0,2.6340819281811307,
1.9,0.99,0.0,2.63408193320132,
1.9,1.21,0.0,2.634082043826624,
1.9,1.32,0.0,2.6340821856132224,
1.9,1.43,0.0,2.6340822361479095,
1.9,1.54,0.0,2.634082280366705,
1.9,1.65,0.0,2.63408236443555,
1.9,1.76,0.0,2.6340824645869856,
1.9,1.87,0.0,2.634082548675786,
1.9,1.98,0.0,2.6340826115202765,
1.1,0.22,0.7,2.639298941184427,
1.7,0.11,0.1,2.639981161818053,
1.0,0.0,0.9,2.644732424411761,
1.0,0.11,0.8,2.645623040986271,
1.7,0.22,0.1,2.654872203656165,
1.7,0.33,0.1,2.667940365017604,
1.1,0.66,0.7,2.669513580546228,
1.1,0.55,0.7,2.670273136350232,
1.1,1.43,0.7,2.670958878944121,
1.1,1.32,0.7,2.6710948258542397,
1.1,1.54,0.7,2.671613788073272,
1.1,0.77,0.7,2.6718979120404915,
1.1,1.21,0.7,2.672169722965493,
1.1,1.65,0.7,2.6725864821258996,
1.1,0.33,0.7,2.672692659084433,
1.1,1.76,0.7,2.6733795589177527,
1.1,1.98,0.7,2.6734124984052454,
1.1,1.87,0.7,2.6736766210244207,
1.1,1.1,0.7,2.673745832991833,
1.7,0.44,0.1,2.6738598357032646,
1.1,0.88,0.7,2.6742442360474152,
1.1,0.44,0.7,2.6747394027059115,
1.1,0.99,0.7,2.6748041445716133,
1.7,0.55,0.1,2.6757636091545476,
1.7,1.98,0.1,2.6760415546539846,
1.7,1.87,0.1,2.67605758626835,
1.7,1.76,0.1,2.6760735384715475,
1.7,1.65,0.1,2.6760890805186572,
1.7,1.54,0.1,2.676104170190263,
1.7,1.43,0.1,2.676119272933271,
1.7,1.32,0.1,2.6761350762895733,
1.7,1.21,0.1,2.676151576792603,
1.7,1.1,0.1,2.676167386579588,
1.7,0.66,0.1,2.6761800870203243,
1.7,0.99,0.1,2.67618124320877,
1.7,0.88,0.1,2.676196095228506,
1.7,0.77,0.1,2.6762144209278675,
1.7,0.0,0.1,2.6763244311876515,
1.1,0.0,0.7,2.6787013536072513,
1.3,0.11,0.4,2.6836511912704397,
1.4,0.11,0.3,2.6942031796667782,
1.2,0.11,0.5,2.6999335552183705,
1.3,0.22,0.4,2.7224580281036714,
1.4,0.22,0.3,2.7243386863096806,
1.5,0.11,0.2,2.7328479621568005,
1.0,0.22,0.8,2.7345423256605494,
1.1,0.11,0.6,2.7430042719339705,
1.4,0.33,0.3,2.743540753333655,
1.3,0.33,0.4,2.7447007816129685,
0.9,0.11,0.9,2.7480864325749215,
1.8,0.11,0.0,2.7484184558311275,
1.3,1.98,0.4,2.7487040282141835,
1.3,1.87,0.4,2.748850774638092,
1.3,1.32,0.4,2.748956007516118,
1.3,1.76,0.4,2.748980726288876,
1.3,1.43,0.4,2.7489884667623565,
1.4,1.98,0.3,2.7490173060920657,
1.3,1.21,0.4,2.749029692699191,
1.3,1.54,0.4,2.7490449060865,
1.3,1.65,0.4,2.7490515577083374,
1.3,0.66,0.4,2.7490524318436322,
1.4,1.87,0.3,2.7490881824172066,
1.4,1.76,0.3,2.7491598942744004,
1.4,0.44,0.3,2.74916111788942,
1.4,1.65,0.3,2.7492174848067954,
1.3,1.1,0.4,2.749229075054537,
1.4,1.54,0.3,2.7492511189693594,
1.4,1.43,0.3,2.749265863313713,
1.3,0.77,0.4,2.7492668176332105,
1.4,1.32,0.3,2.7492845403719857,
1.4,1.21,0.3,2.749335667946287,
1.3,0.55,0.4,2.7494079976507515,
1.4,1.1,0.3,2.749426292267632,
1.3,0.99,0.4,2.749449681345288,
1.4,0.77,0.3,2.7494854470464127,
1.3,0.88,0.4,2.7494940082781536,
1.4,0.66,0.3,2.7494998391724477,
1.4,0.99,0.3,2.749517512392476,
1.4,0.88,0.3,2.7495406847661257,
1.4,0.55,0.3,2.74970954611279,
1.3,0.44,0.4,2.7497123305708038,
1.4,0.0,0.3,2.7500027488019634,
1.3,0.0,0.4,2.750232141901674,
1.2,0.22,0.5,2.750448427477142,
1.5,0.22,0.2,2.756475082814467,
1.8,0.22,0.0,2.7602989889153844,
1.0,0.66,0.8,2.7643075609433465,
1.0,0.55,0.8,2.7653023329626625,
1.0,1.43,0.8,2.767442629239733,
1.0,1.32,0.8,2.768313879592711,
1.0,1.54,0.8,2.768329366740222,
1.0,0.77,0.8,2.769157833526336,
1.0,1.65,0.8,2.7702652682397515,
1.0,1.21,0.8,2.7708924684472223,
1.8,0.33,0.0,2.7717219166266784,
1.0,1.76,0.8,2.7722887958415714,
1.5,0.33,0.2,2.7731450519384624,
1.0,1.87,0.8,2.773612705383652,
1.0,0.44,0.8,2.7738444887843134,
1.0,1.98,0.8,2.7738532178452653,
1.0,1.1,0.8,2.774039308810346,
1.0,0.88,0.8,2.7740978660896425,
1.0,0.33,0.8,2.7755109542220424,
1.0,0.99,0.8,2.7757323596592083,
1.2,0.33,0.5,2.7764111056669343,
1.8,0.44,0.0,2.7773977605931233,
1.2,0.66,0.5,2.778288811722413,
1.2,1.32,0.5,2.7784840537836346,
1.2,1.98,0.5,2.778569641473142,
1.2,0.55,0.5,2.7786286322027105,
1.2,1.43,0.5,2.778635231916957,
1.2,1.21,0.5,2.778641580741385,
1.2,1.87,0.5,2.7788776416305527,
1.2,1.54,0.5,2.778905365759955,
1.5,0.44,0.2,2.7789987262667624,
1.2,1.76,0.5,2.7790802915838975,
1.2,1.65,0.5,2.779091019278951,
1.2,0.77,0.5,2.7791069316577235,
1.2,1.1,0.5,2.7791229554193517,
1.8,0.55,0.0,2.7795132237823026,
1.2,0.99,0.5,2.779650100450145,
1.2,0.88,0.5,2.7797372172191483,
1.5,1.98,0.2,2.779755720717727,
1.5,1.87,0.2,2.7797937121658025,
1.5,1.76,0.2,2.779832960256528,
1.5,1.65,0.2,2.779869477058835,
1.5,1.54,0.2,2.779900100108452,
1.5,1.43,0.2,2.779925723235558,
1.5,1.32,0.2,2.779952552770235,
1.5,1.21,0.2,2.7799882937751708,
1.5,1.1,0.2,2.7800331531255127,
1.5,0.99,0.2,2.780073087423485,
1.5,0.88,0.2,2.7800906319335197,
1.5,0.77,0.2,2.78010040557444,
1.8,0.66,0.0,2.7801299803366173,
1.5,0.55,0.2,2.780150944011396,
1.5,0.66,0.2,2.7801583266521264,
1.2,0.44,0.5,2.78018261705162,
1.8,0.77,0.0,2.780263096590214,
1.8,0.0,0.0,2.780280029801033,
1.8,0.88,0.0,2.780280247977552,
1.8,0.99,0.0,2.7802804515380743,
1.8,1.1,0.0,2.7802805417237315,
1.8,1.21,0.0,2.7802808342466827,
1.8,1.43,0.0,2.7802808721324412,
1.8,1.32,0.0,2.780280882794618,
1.8,1.54,0.0,2.780280961257948,
1.8,1.65,0.0,2.7802811104312664,
